29.0,13.0,0
29.0,13.0,0
30.0,13.0,0
30.0,13.0,0
29.0,13.0,0
30.0,13.0,0
29.0,13.0,0
30.0,13.0,0
30.0,13.0,0
30.0,13.0,0
29.0,13.0,0
30.0,13.0,0
29.0,13.0,0
30.0,13.0,0
29.0,13.0,-1
30.0,13.0,0
30.0,13.0,0
29.0,13.0,0
30.0,13.0,0
30.0,13.0,0
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
28.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
30.0,13.0,0
28.0,12.0,-1
29.0,13.0,0
30.0,13.0,0
29.0,13.0,0
29.0,13.0,0
29.0,13.0,0
30.0,13.0,0
29.0,13.0,0
30.0,13.0,0
29.0,13.0,0
30.0,13.0,0
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
29.0,12.0,-1
30.0,13.0,0
30.0,13.0,0
30.0,13.0,0
30.0,13.0,0
30.0,13.0,0
29.0,13.0,0
30.0,13.0,0
29.0,13.0,0
29.0,13.0,0
29.0,13.0,0
30.0,13.0,0
29.0,13.0,0
30.0,13.0,0
30.0,13.0,0
29.0,13.0,0
30.0,13.0,0
29.0,13.0,0
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
32.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
32.0,13.0,0
32.0,13.0,0
31.0,12.0,-1
31.0,12.0,-1
31.0,12.0,-1
31.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
31.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
33.0,12.0,-1
33.0,12.0,-1
33.0,12.0,-1
33.0,12.0,-1
33.0,12.0,-1
33.0,12.0,-1
33.0,12.0,-1
33.0,12.0,-1
34.0,13.0,0
35.0,13.0,0
34.0,13.0,0
34.0,13.0,-1
34.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
34.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
34.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
33.0,13.0,-1
31.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,12.0,-1
32.0,11.0,-1
32.0,11.0,-1
33.0,11.0,-1
33.0,11.0,-1
34.0,11.0,-1
34.0,11.0,-1
34.0,11.0,0
34.0,10.0,-1
34.0,10.0,-1
34.0,10.0,-1
34.0,10.0,-1
34.0,10.0,-1
35.0,10.0,-1
35.0,10.0,-1
35.0,10.0,-1
35.0,10.0,-1
35.0,10.0,-1
35.0,10.0,-1
35.0,10.0,-1
35.0,10.0,-1
35.0,10.0,-1
